period,time,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,prec,A_init,W_init,E_init,N_init,H_init,A_in,W_in,E_in,N_in,H_in,size,c_obs,c_unc
171,3.99,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,192.4925,200
171,5,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,125.8,200
171,6,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,94.86749999999999,200
172,1.02,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,660.0025,200
172,2.05,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,577.08,200
172,3.03,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,436.975,200
172,3.99,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,353.02000000000004,200
172,5,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,347.03000000000003,200
172,6,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,191.01000000000002,200
173,3.99,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,622.72,229.94,53.8,93.52,0,0,0,0,0,0,0,127.24333333333333,200
174,1.02,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,304.40000000000003,296.4,129.8,269.36,0,0,0,0,0,0,0,564.21,200
175,3.03,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,414.56,196.76000000000002,173.72,214.96,0,0,0,0,0,0,0,567.4050000000001,200
176,1.02,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,773.92,200
176,2.05,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,697.3125,200
176,3.03,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,678.765,200
176,3.99,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,611.0424999999999,200
176,5,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,602.09,200
176,6,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,445.43,200
177,1.02,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,447,206.8,153.52,192.68,0,0,0,0,0,0,0,788.0725,200
177,2.05,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,447,206.8,153.52,192.68,0,0,0,0,0,0,0,658.6425,200
177,3.03,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,447,206.8,153.52,192.68,0,0,0,0,0,0,0,429.77500000000003,200
177,3.99,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,447,206.8,153.52,192.68,0,0,0,0,0,0,0,254.95249999999996,200
177,5,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,447,206.8,153.52,192.68,0,0,0,0,0,0,0,289.0625,200
177,6,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,447,206.8,153.52,192.68,0,0,0,0,0,0,0,130.42249999999999,200
178,1.02,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,651.3824999999999,200
178,2.05,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,451.94,200
178,3.03,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,149.07000000000002,200
178,3.99,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,154.905,200
178,5,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,154.32500000000002,200
178,6,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,149.4125,200
179,1.02,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,683.125,200
179,2.05,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,607.905,200
179,3.03,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,400.60499999999996,200
179,3.99,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,298.50000000000006,200
179,5,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,228.65750000000003,200
179,6,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,234.7525,200
180,1.02,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,616.285,200
180,2.05,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,388.695,200
180,3.03,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,356.23,200
180,3.99,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,162.29,200
180,5,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,188.6825,200
180,6,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,87.8425,200
181,2.05,-8.7,-7.1,-1.9,4.3,11.5,16.1,18.8,17.6,13.2,7,1,-5.9,1298,435.74,307.68,74.66,181.96,0,0,0,0,0,0,0,821.1575000000001,200
182,1.0125,-6.9,-5.3,-0.3,6.3,12.4,17,20,19.1,14.4,8.8,3,-3.5,1120,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,474.02500000000003,200
182,1.9825,-6.9,-5.3,-0.3,6.3,12.4,17,20,19.1,14.4,8.8,3,-3.5,1120,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,256.8375,200
182,2.9725,-6.9,-5.3,-0.3,6.3,12.4,17,20,19.1,14.4,8.8,3,-3.5,1120,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,267.4925,200
182,3.9825,-6.9,-5.3,-0.3,6.3,12.4,17,20,19.1,14.4,8.8,3,-3.5,1120,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,248.92249999999999,200
182,4.9725,-6.9,-5.3,-0.3,6.3,12.4,17,20,19.1,14.4,8.8,3,-3.5,1120,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,162.285,200
182,6.0175,-6.9,-5.3,-0.3,6.3,12.4,17,20,19.1,14.4,8.8,3,-3.5,1120,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,120.61999999999999,200
182,6.9975000000000005,-6.9,-5.3,-0.3,6.3,12.4,17,20,19.1,14.4,8.8,3,-3.5,1120,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,224.87,200
182,7.966666666666667,-6.9,-5.3,-0.3,6.3,12.4,17,20,19.1,14.4,8.8,3,-3.5,1120,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,256.37,200
182,8.9825,-6.9,-5.3,-0.3,6.3,12.4,17,20,19.1,14.4,8.8,3,-3.5,1120,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,236.435,200
